TIMESTAMP,NEE,VPD,USTAR,TA,SW_IN,H,LE
201001091300,-9999,4.90139,-9999,6.4,443.36,-9999,-9999
201001091330,-9999,4.8912,-9999,6.53,431.07,-9999,-9999
201001091400,-9999,5.00569,0.5819,6.66,402.42,55.05,-9999
201001091430,-6.547,5.14594,0.6532,6.85,366.74,53.45,-9999
201001091500,-6.692,5.16933,0.5918,6.93,319.97,55.7,-9999
201001091530,-6.356,5.21761,0.6133,6.92,262.85,55.74,-9999
201001091600,-6.625,5.3567,0.6013,7.14,206.09,38.54,-9999
201001091630,-3.092,5.45212,0.4858,7.13,142.17,8.551,-9999
201001091700,-0.727,5.0938,0.3645,6.66,50.29,-14.98,-9999
201001091730,0.226,4.46645,0.3368,5.51,5.13,-23.62,-9999
201001091800,1.054,3.90682,0.296,4.41,-2.55,-33.08,-9999
201001091830,0.269,3.28523,0.2704,3.43,-2.83,-23.94,-9999
201001091900,1.43,3.05304,0.2368,3.02,-2.4,-27.57,-9999
201001091930,0.971,2.70207,0.2029,2.48,-2.82,-22.03,-9999
201001092000,0.622,2.46734,0.1169,1.95,-2.31,-13.67,-9999
201001092030,1.003,2.47519,0.13,1.84,-2.18,-14.76,-9999
201001092100,0.802,2.3933,0.157,1.45,-2.75,-8.477,-9999
201001092130,1.879,2.28835,0.1149,1.17,-2.83,-19.89,-9999
201001092200,2.593,1.81968,0.2102,0.5,-3.12,-30.25,-9999
201001092230,0.147,1.40455,0.1453,-0.32,-2.9,-6.863,-9999
201001092300,0.925,1.17973,0.08905,-0.74,-2.45,-5.694,-9999
201001092330,0.597,1.03468,0.09835,-1.15,-3.23,-9.318,-9999
201001100000,-0.756,0.898681,0.1046,-1.47,-2.71,5.149,-9999
201001100030,-9999,0.68867,0.07828,-2.11,-3.14,8.196,-9999
201001100100,-1.549,0.596318,0.09563,-2.21,-2.25,9.471,-9999
201001100130,-9999,0.586099,0.05116,-2.23,-2.41,-3.005,-9999
201001100200,2.027,0.506651,0.06592,-2.26,-2.28,-4.777,-9999
201001100230,0.66,0.592243,0.08404,-2.22,-2.02,-3.514,-9999
201001100300,1.837,0.68271,0.1056,-2.38,-2.05,-4.869,-9999
201001100330,0.703,0.566483,0.07373,-2.7,-2.05,-1.304,-9999
201001100400,0.428,0.424728,0.05452,-2.92,-2.09,-0.3907,-9999
201001100430,0.151,0.375806,0.05954,-3.03,-2.1,-2.443,-9999
201001100500,1.096,0.360494,0.1106,-2.89,-2.02,-5.816,-9999
201001100530,1.392,0.424472,0.1816,-2.74,-2.08,-12.48,-9999
201001100600,2.796,0.587383,0.2271,-2.26,-2.02,-15.22,-9999
201001100630,1.591,0.632408,0.1861,-2.26,-2.02,-13.81,-9999
201001100700,2.071,0.706983,0.2623,-2.06,-1.99,-15.55,-9999
201001100730,2.026,0.713281,0.2824,-1.91,-0.09,-7.37,-9999
201001100800,0.76,0.691797,0.1973,-1.8,5.77,-1.399,-9999
201001100830,-0.558,0.789048,0.2591,-1.44,17.6,-0.9853,-9999
201001100900,1.311,0.991834,0.3487,-0.84,68.37,-7.348,-9999
201001100930,-1.095,1.39465,0.3897,-0.17,82.49,-0.06801,-9999
201001101000,-1.294,1.34811,0.4184,-0.01,69.1,-5.68,-9999
201001101030,-2.553,1.46345,0.3626,0.07,66.84,7.377,-9999
201001101100,-1.434,1.61273,0.5246,0.54,205.89,21.22,-9999
201001101130,-5.706,1.8997,0.4835,1.29,247.72,46.47,-9999
201001101200,-2.343,1.82119,0.4508,1.3,116.01,18.87,-9999
201001101230,-3.266,1.79488,0.4331,1.62,113.43,18.46,-9999
201001101300,-2.282,1.94731,0.4465,2.08,81.1,5.308,-9999
201001101330,-3.303,2.32411,0.57,2.29,48.5,-11.05,-9999
201001101400,-1.347,2.37151,0.535,2.2,49.52,3.176,-9999
201001101430,-0.235,2.07045,0.5377,2.02,67.16,14.92,-9999
201001101500,-2.833,1.07799,0.5513,1.11,42.54,14.78,-9999
201001101530,-4.042,0.907828,0.6009,0.84,36.17,-3.302,-9999
201001101600,-2.971,0.900015,0.5618,0.77,31.96,9.041,-9999
201001101630,1.228,0.69302,0.6738,0.51,15.03,6.852,-9999
201001101700,-9999,0.522962,0.5799,0.39,8.15,-3.368,-9999
201001101730,-9999,0.400866,0.5035,0.32,1.4,-0.2545,-9999
201001101800,-9999,0.385018,0.4798,0.29,0,-3.79,-9999
201001101830,-9999,0.389103,0.4996,0.28,0,-3.57,-9999
201001101900,-9999,0.404618,0.4598,0.32,0,-0.432,-9999
201001101930,6.03273,0.392791,0.609,0.3,0,-4.654,-9999
201001102000,-9999,0.307322,0.455,0.22,-0.01,-7.11,-9999
201001102030,-9999,0.29407,0.5533,0.21,0,-7.807,-9999
201001102100,-9999,0.31297,0.455,0.25,0,-4.985,-9999
201001102130,-9999,0.312632,0.3705,0.29,0,-1.135,-9999
201001102200,-9999,0.286421,0.4168,0.23,-0.02,1.323,-9999
201001102230,-9999,0.267819,0.3758,0.2,-0.02,-1.433,-9999
201001102300,-9999,0.286214,0.3885,0.31,0,-0.9014,-9999
201001102330,-9999,0.329844,0.3533,0.41,0,-0.5911,-9999
201001110000,-9999,0.371567,0.4132,0.44,0,-2.687,-9999
201001110030,0.164,0.374721,0.4198,0.44,0,-4.24,-9999
201001110100,-9999,0.395649,0.3812,0.51,0.27,6.179,-9999
201001110130,-9999,0.432711,0.4173,0.58,1.25,-6.027,-9999
201001110200,-9999,0.346965,0.4897,0.39,0.09,-14.02,-9999
201001110230,-9999,0.240986,0.3969,0.19,-0.03,3.309,-9999
201001110300,-9999,0.187443,0.3742,0.08,-0.31,-13.65,-9999
201001110330,-9999,0.154921,0.4572,0.03,-0.03,8.6,-9999
201001110400,-9999,0.136451,0.4717,0.02,-0.03,1.65,-9999
201001110430,-9999,0.127978,0.4165,0.03,-0.01,-3.585,-9999
201001110500,-9999,0.120367,0.3885,0,-0.11,-1.819,-9999
201001110530,-9999,0.120275,0.4031,-0.08,-1.94,-21.55,-9999
201001110600,-9999,0.117509,0.3689,-0.26,-2.02,-16.44,-9999
201001110630,-9999,0.115886,0.3732,-0.31,-2.01,-10.57,-9999
201001110700,-1.218,0.120417,0.2935,-0.54,-2.02,-16.76,-9999
201001110730,2.609,0.118755,0.3273,-0.73,-2.01,-24.43,-9999
201001110800,3.147,0.129832,0.3413,-0.6,5.98,-16.6,-9999
201001110830,0.608,0.155506,0.291,-0.24,36.07,-17.87,-9999
201001110900,-0.725,0.231293,0.238,0.24,70.84,-10.25,-9999
201001110930,-2.15,0.464855,0.2999,0.76,127.18,-19.61,-9999
201001111000,-2.427,0.889499,0.3108,1.76,270.69,-7.664,-9999
201001111030,-7.959,1.09987,0.788,1.93,263.73,-9999,-9999
201001111100,-3.543,1.03808,0.2834,1.78,242.68,4.636,-9999
201001111130,-4.635,1.1909,0.3366,2.21,338.47,33.73,-9999
201001111200,-4.441,1.39121,0.3675,2.85,368.81,66.25,-9999
201001111230,-3.876,1.5639,0.2575,3.18,316.29,36.8,-9999
201001111300,-9.511,1.7519,0.3916,3.99,422.01,122.7,-9999
201001111330,-8.237,2.06475,0.2014,4.72,385.81,106.4,-9999
201001111400,-5.734,2.25713,0.176,5.16,361.89,72.04,-9999
201001111430,-9999,2.55788,0.2298,5.84,313.91,21.26,-9999
201001111500,-5.99,2.47884,0.148,5.64,182.14,-9999,-9999
201001111530,-5.853,2.02202,0.3055,4.94,106.75,25.44,-9999
201001111600,-3.577,2.15054,0.2348,4.98,91.44,11.29,-9999
201001111630,-3.365,2.24497,0.2351,5.15,87.68,12.37,-9999
201001111700,-1.586,2.1578,0.1525,4.93,35.96,-2.228,-9999
201001111730,0.111,1.86567,0.119,4.54,3.62,-4.97,-9999
201001111800,0.631,1.44449,0.114,3.83,-2.02,-2.021,-9999
201001111830,2.136,1.2072,0.2057,3.41,-2.02,-15.21,-9999
201001111900,1.225,1.05874,0.1899,3.17,-2.01,-8.996,-9999
201001111930,1.726,0.925824,0.2088,3.32,-1.1,-8.799,-9999
201001112000,1.103,0.901798,0.1261,3.43,-1.32,-4.409,-9999
201001112030,2.957,0.859683,0.1585,3.47,-0.86,-7.19,-9999
201001112100,0.23,0.785331,0.1077,3.5,0,-0.3783,-9999
201001112130,1.233,0.778859,0.1488,3.64,0,-3.433,-9999
201001112200,-0.451,0.881695,0.08911,3.88,0,-0.4263,-9999
201001112230,0.554,0.845353,0.1032,3.92,-0.06,-0.2076,-9999
201001112300,2.107,0.780603,0.0656,3.89,-0.01,-0.8758,-9999
201001112330,0.478,0.78086,0.09213,3.88,-0.01,-0.7789,-9999
201001120000,3.052,0.740241,0.1621,3.89,0,-1.855,-9999
201001120030,2.26,0.75957,0.1726,3.98,0.01,-2.195,-9999
201001120100,-9999,0.856425,0.193,4.01,-0.88,-1.219,-9999
201001120130,-9999,0.613669,0.2244,3.69,-1.12,-1.264,-9999
201001120200,-9999,0.461181,0.3264,3.53,-0.33,2.85,-9999
201001120230,-9999,0.384169,0.2954,3.39,-0.06,5.725,-9999
201001120300,-9999,0.311038,0.3007,3.36,-0.02,4.569,-9999
201001120330,-9999,0.262673,0.2671,3.31,0,-0.008913,-9999
201001120400,-9999,0.230456,0.3168,3.33,0,0.6138,-9999
201001120430,-9999,0.210099,0.3302,3.37,0,0.3542,-9999
201001120500,-9999,0.198349,0.3871,3.42,0,-4.356,-9999
201001120530,-9999,0.183123,0.3162,3.39,0,-1.11,-9999
201001120600,-9999,0.171848,0.3438,3.36,0,-2.182,-9999
201001120630,-9999,0.164537,0.4466,3.4,0,-4.837,-9999
201001120700,-9999,0.160425,0.4775,3.45,0,-1.281,-9999
201001120730,-9999,0.155496,0.4389,3.5,0,-5.732,-9999
201001120800,-9999,0.152859,0.4818,3.62,0.83,-11.54,-9999
201001120830,-9999,0.155784,0.4146,3.67,3.93,9.21,-9999
201001120900,-9999,0.150165,0.5004,3.74,8.11,20.44,-9999
201001120930,-9999,0.145406,0.5096,3.9,12.68,6.155,-9999
201001121000,-9999,0.149001,0.4711,4.09,20.27,-5.241,-9999
201001121030,-9999,0.146334,0.4518,4.31,17.77,-37.78,-9999
201001121100,-9999,0.147642,0.4262,4.6,15.96,-2.348,-9999
201001121130,-9999,0.155211,0.5476,4.83,23.07,-9999,-9999
201001121200,-9999,0.162265,0.5137,4.92,17.2,-7.301,-9999
201001121230,-9999,0.158166,0.4828,5.18,15.93,-1.491,-9999
201001121300,-9999,0.157602,0.4163,5.29,51.83,15.85,-9999
201001121330,-9999,0.149956,0.355,5.24,28.93,-4.87,-9999
201001121400,-9999,0.146557,0.2272,5.43,27.02,-16.32,-9999
201001121430,-9999,0.149417,-9999,5.62,45.93,-9999,-9999
201001121500,-9999,0.155314,-9999,5.66,44.17,-9999,-9999
201001121530,-9999,0.146886,-9999,5.82,68.28,-9999,-9999
201001121600,-9999,0.141984,-9999,5.98,57.68,-9999,-9999
201001121630,-9999,0.152803,-9999,6.21,24.83,-9999,-9999
201001121700,-9999,0.156513,-9999,6.29,11.54,-9999,-9999
201001121730,-9999,0.177935,-9999,6.72,-9999,-9999,-9999
201001121800,-9999,0.19947,-9999,7.15,-9999,-9999,-9999
201001121830,-9999,0.223156,-9999,7.58,-9999,-9999,-9999
201001121900,-9999,0.246981,-9999,8.01,-2.02,-9999,-9999
201001121930,-9999,0.286899,-9999,8.13,-2.02,-9999,-9999
201001122000,-9999,0.271825,-9999,7.96,-9999,-9999,-9999
201001122030,-9999,0.258115,-9999,7.79,-2.02,-9999,-9999
201001122100,-9999,0.225916,-9999,7.76,-2.02,-9999,-9999
201001122130,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001122200,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001122230,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001122300,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001122330,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130000,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130030,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130100,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130130,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130200,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130230,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130300,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130330,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130400,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130430,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130500,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130530,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130600,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130630,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130700,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130730,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130800,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130830,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130900,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001130930,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131000,-9999,0.137636,-9999,6.93,41.98,-9999,-9999
201001131030,-9999,0.120515,-9999,6.91,-9999,-9999,-9999
201001131100,-9999,0.103441,-9999,6.89,30.7,-9999,-9999
201001131130,-9999,0.095681,-9999,6.92,-9999,-9999,-9999
201001131200,-9999,0.0878885,-9999,6.95,39.05,-9999,-9999
201001131230,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131300,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131330,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131400,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131430,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131500,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131530,-9999,0.0881535,-9999,7.5,22.72,-9999,-9999
201001131600,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131630,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131700,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131730,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131800,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131830,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131900,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001131930,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132000,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132030,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132100,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132130,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132200,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132230,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132300,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001132330,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140000,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140030,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140100,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140130,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140200,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140230,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140300,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140330,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140400,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140430,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140500,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140530,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140600,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140630,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140700,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140730,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001140800,-9999,2.72649,-9999,10.29,12.25,-9999,-9999
201001140830,-9999,3.07922,-9999,10.41,113.11,-9999,-9999
201001140900,-9999,3.34292,0.6153,10.54,130.54,-12.42,-9999
201001140930,-3.20831,3.49382,0.6947,10.68,184.54,-8.446,-9999
201001141000,-9999,3.65346,-9999,10.91,276.78,-9999,-9999
201001141030,-9999,4.22638,-9999,11.44,356.49,-9999,-9999
201001141100,-9999,4.33718,-9999,11.52,290.64,-9999,-9999
201001141130,-9999,3.96555,0.7848,11.13,212.63,-4.203,-9999
201001141200,-9999,3.73813,-9999,11.02,177.87,-9999,-9999
201001141230,-9999,3.38966,-9999,10.95,256.93,-9999,-9999
201001141300,-9999,3.82448,-9999,11.29,458.31,-9999,-9999
201001141330,-9999,4.77166,-9999,11.67,475.95,-9999,-9999
201001141400,-9999,5.26448,-9999,12.16,443.94,-9999,-9999
201001141430,-9999,5.07516,0.6268,12.35,408.19,6.231,-9999
201001141500,-7.638,5.63863,0.6103,13.24,406.15,21.8,-9999
201001141530,-8.977,5.55746,0.7325,13.18,299.31,37.13,-9999
201001141600,-2.256,6.09274,0.6638,13.23,216.31,5.707,-9999
201001141630,-9999,6.58623,0.5373,13.26,132.06,2.348,-9999
201001141700,-2.889,6.40719,0.4637,12.92,58.53,-27.26,-9999
201001141730,-1.764,4.81019,0.3781,11.61,6.67,-41.73,-9999
201001141800,0.254,3.70521,0.3898,10.85,-1.99,-18.45,-9999
201001141830,1.751,3.64335,0.4175,10.65,-2.02,-35.57,-9999
201001141900,1.29,3.80191,0.4087,10.77,-1.99,-24.77,-9999
201001141930,1.427,3.77252,0.3017,10.72,-2.02,-30.37,-9999
201001142000,0.323,3.53672,0.2367,10.38,-2.02,-23.19,-9999
201001142030,1.882,3.25617,0.3961,9.96,-2.02,-29.63,-9999
201001142100,-9999,3.29096,0.4926,9.94,-2.02,-36.62,-9999
201001142130,-2.253,2.93856,0.46,9.53,-2.02,-51.92,-9999
201001142200,2.464,2.59359,0.5494,8.97,-2.02,-39.31,-9999
201001142230,2.915,2.67005,0.5744,9,-2.02,-42.2,-9999
201001142300,1.002,2.74218,0.6049,8.9,-2.03,-46.41,-9999
201001142330,-9999,3.51691,0.565,9.57,-2.02,-3.777,-9999
201001150000,-0.061,3.06419,0.4149,9.04,-2.06,-31.43,-9999
201001150030,0.495,2.93905,0.3777,8.67,-2.02,-38.58,-9999
201001150100,-9999,2.89861,0.2033,8.46,-2.33,-2.638,-9999
201001150130,0.544,2.57524,0.1953,7.95,-2.11,-22.43,-9999
201001150200,1.961,2.60478,0.39,7.99,-2.02,-42.58,-9999
201001150230,-9999,2.48761,0.123,7.75,-2.49,3.819,-9999
201001150300,-9999,1.61582,0.1607,5.92,-2.4,-26.9,-9999
201001150330,0.573,1.30319,0.1186,5.13,-2.02,-0.7294,-9999
201001150400,1.588,1.18693,0.09317,4.95,-2.02,-6.587,-9999
201001150430,1.27,1.03432,0.1419,4.86,-2.02,-7.328,-9999
201001150500,3.138,0.958908,0.2264,4.96,-2.02,-25,-9999
201001150530,1.02,0.865036,0.156,4.79,-2.02,-11.55,-9999
201001150600,1.076,0.685938,0.09914,4.31,-2.02,-3.717,-9999
201001150630,-0.378,0.558238,0.126,3.86,-2.01,-9.186,-9999
201001150700,-9999,0.540557,0.1145,4.01,-2.02,-7.122,-9999
201001150730,-9999,0.606925,0.1207,4.02,-1.95,-2.531,-9999
201001150800,-0.96,0.492569,0.1553,3.55,5.73,-1.448,-9999
201001150830,-9999,0.603301,0.1433,4.58,41.14,-9.673,-9999
201001150900,-3.403,1.01059,0.1023,5.61,105.36,15.75,-9999
201001150930,1.019,2.08282,0.1006,7.73,215.2,45.87,-9999
201001151000,-9999,1.76586,0.2322,7.05,226.01,30.73,-9999
201001151030,-9.509,1.50693,0.2221,6.7,188.05,23.14,-9999
201001151100,-8.558,1.46009,0.2923,6.87,212.31,16.57,-9999
201001151130,-10.394,1.51906,0.2785,7.25,272.91,47.73,-9999
201001151200,-9999,1.89378,0.5122,8.09,378.6,46.49,-9999
201001151230,-6.93,2.41928,0.3057,8.74,362.25,32.54,-9999
201001151300,-15.196,2.85707,0.3189,9.3,296.74,30.76,-9999
201001151330,-8.914,3.22773,0.2256,9.79,317.85,49,-9999
201001151400,-9.548,4.01234,0.2265,10.73,255.84,38.7,-9999
201001151430,-17.213,3.95131,0.1948,10.66,210.46,44.16,-9999
201001151500,-10.097,4.21162,0.1061,10.82,165.59,20.89,-9999
201001151530,-8.82,4.11487,0.1187,10.86,129.08,13.84,-9999
201001151600,-2.595,3.80267,0.1231,10.45,78.33,2.796,-9999
201001151630,-2.672,3.62596,0.164,10.26,49.16,1.456,-9999
201001151700,0.366,3.39911,0.1023,10.05,24.88,-0.8017,-9999
201001151730,-0.815,2.92506,0.04381,9.68,4.29,-0.492,-9999
201001151800,-9999,2.24411,0.03022,9.23,-2.02,-0.5906,-9999
201001151830,-9999,1.52005,0.05519,8.61,-2.02,1.464,-9999
201001151900,-9999,1.33684,0.1003,8.38,-2.02,1.444,-9999
201001151930,-9999,1.22832,0.02808,8.32,-2.02,-0.6972,-9999
201001152000,-9999,1.34657,0.1123,8.39,-1.12,4.664,-9999
201001152030,-9999,1.28183,0.06034,8.33,-2.02,-10.36,-9999
201001152100,-9999,1.00422,0.174,8.06,-2.01,-10.92,-9999
201001152130,-9999,0.942805,0.1236,8.06,-1.92,-2.695,-9999
201001152200,-9999,0.864343,0.1044,8.1,-2.02,-6.52,-9999
201001152230,-9999,0.829669,0.1304,8.06,-2.02,-10.81,-9999
201001152300,-9999,1.0096,0.08621,8.17,-1.65,-7.142,-9999
201001152330,-9999,1.00268,0.177,8.18,-1.92,-8.236,-9999
201001160000,-9999,0.890343,0.1084,8.03,-0.36,-9.615,-9999
201001160030,3.25,1.1813,0.07545,8.24,0.09,-6.214,-9999
201001160100,1.73,0.987103,0.09295,8.11,-0.35,-0.1819,-9999
201001160130,-9999,0.861211,0.05782,8.01,-1.37,-0.5589,-9999
201001160200,-9999,0.753449,0.1151,7.94,0.15,-0.6273,-9999
201001160230,-9999,0.951202,0.03003,8.14,0.01,-7.083,-9999
201001160300,-9999,1.18883,0.08992,8.32,-0.02,-0.4404,-9999
201001160330,-9999,1.45879,0.1844,8.59,-0.33,-12.51,-9999
201001160400,-9999,1.17424,0.08048,8.44,-1.91,-0.2064,-9999
201001160430,-9999,0.661223,0.09864,8.1,-0.33,-2.287,-9999
201001160500,-9999,0.449473,0.09579,8.03,-0.06,-3.008,-9999
201001160530,-9999,0.33095,-9999,7.83,-0.1,-9999,-9999
201001160600,-9999,0.292165,-9999,7.8,-0.11,-9999,-9999
201001160630,-9999,0.264281,-9999,7.78,-9999,-9999,-9999
201001160700,-9999,0.235257,-9999,7.75,-9999,-9999,-9999
201001160730,-9999,0.20635,-9999,7.72,0,-9999,-9999
201001160800,-9999,0.190949,-9999,7.75,2.02,-9999,-9999
201001160830,-9999,0.186435,-9999,7.81,19.19,-9999,-9999
201001160900,-9999,0.180245,-9999,7.91,-9999,-9999,-9999
201001160930,-9999,0.175034,-9999,8.01,-9999,-9999,-9999
201001161000,-9999,0.169743,-9999,8.11,52.52,-9999,-9999
201001161030,-9999,0.156537,-9999,8.19,32.32,-9999,-9999
201001161100,-9999,0.159577,-9999,8.27,53.67,-9999,-9999
201001161130,-9999,0.173828,-9999,8.46,96.71,-9999,-9999
201001161200,-9999,0.174368,-9999,8.6,73.11,-9999,-9999
201001161230,-9999,0.182411,-9999,8.8,80.78,-9999,-9999
201001161300,-9999,0.202941,-9999,9.06,97.27,-9999,-9999
201001161330,-9999,0.168023,-9999,8.83,104.14,-9999,-9999
201001161400,-9999,0.203772,-9999,9.29,58.01,-9999,-9999
201001161430,-9999,0.196367,-9999,9.35,-9999,-9999,-9999
201001161500,-9999,0.188897,-9999,9.41,-9999,-9999,-9999
201001161530,-9999,0.181242,-9999,9.46,24.81,-9999,-9999
201001161600,-9999,0.811801,-9999,9.51,-9999,-9999,-9999
201001161630,-9999,0.177815,-9999,9.57,6.64,-9999,-9999
201001161700,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001161730,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001161800,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001161830,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001161900,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001161930,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001162000,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001162030,-9999,0.128124,-9999,9.76,0,-9999,-9999
201001162100,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001162130,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001162200,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001162230,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001162300,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001162330,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170000,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170030,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170100,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170130,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170200,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170230,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170300,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170330,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170400,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170430,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170500,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170530,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170600,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170630,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201001170700,-9999,-9999,-9999,-9999,-9999,-9999,-9999
